last_name,first_name,display_name,tournament,year,round,tour
Bautista Agut,Roberto,Roberto Bautista Agut,Wimbledon,2019,R16,ATP
Berrettini,Matteo,Matteo Berrettini,Wimbledon,2019,R16,ATP
Djokovic,Novak,Novak Djokovic,Wimbledon,2019,R16,ATP
Federer,Roger,Roger Federer,Wimbledon,2019,R16,ATP
Goffin,David,David Goffin,Wimbledon,2019,R16,ATP
Humbert,Ugo,Ugo Humbert,Wimbledon,2019,R16,ATP
Kukushkin,Mikhail,Mikhail Kukushkin,Wimbledon,2019,R16,ATP
Nadal,Rafael,Rafael Nadal,Wimbledon,2019,R16,ATP
Nishikori,Kei,Kei Nishikori,Wimbledon,2019,R16,ATP
Paire,Benoit,Benoit Paire,Wimbledon,2019,R16,ATP
Pella,Guido,Guido Pella,Wimbledon,2019,R16,ATP
Querrey,Sam,Sam Querrey,Wimbledon,2019,R16,ATP
Raonic,Milos,Milos Raonic,Wimbledon,2019,R16,ATP
Sandgren,Tennys,Tennys Sandgren,Wimbledon,2019,R16,ATP
Sousa,Joao,Joao Sousa,Wimbledon,2019,R16,ATP
Verdasco,Fernando,Fernando Verdasco,Wimbledon,2019,R16,ATP
Bautista Agut,Roberto,Roberto Bautista Agut,Wimbledon,2019,QF,ATP
Djokovic,Novak,Novak Djokovic,Wimbledon,2019,QF,ATP
Federer,Roger,Roger Federer,Wimbledon,2019,QF,ATP
Goffin,David,David Goffin,Wimbledon,2019,QF,ATP
Nadal,Rafael,Rafael Nadal,Wimbledon,2019,QF,ATP
Nishikori,Kei,Kei Nishikori,Wimbledon,2019,QF,ATP
Pella,Guido,Guido Pella,Wimbledon,2019,QF,ATP
Querrey,Sam,Sam Querrey,Wimbledon,2019,QF,ATP
Bautista Agut,Roberto,Roberto Bautista Agut,Wimbledon,2019,SF,ATP
Djokovic,Novak,Novak Djokovic,Wimbledon,2019,SF,ATP
Federer,Roger,Roger Federer,Wimbledon,2019,SF,ATP
Nadal,Rafael,Rafael Nadal,Wimbledon,2019,SF,ATP
Djokovic,Novak,Novak Djokovic,Wimbledon,2019,F,ATP
Federer,Roger,Roger Federer,Wimbledon,2019,F,ATP
Djokovic,Novak,Novak Djokovic,Wimbledon,2019,W,ATP
Barty,Ashleigh,Ashleigh Barty,Wimbledon,2019,R16,WTA
Gauff,Coco,Coco Gauff,Wimbledon,2019,R16,WTA
Halep,Simona,Simona Halep,Wimbledon,2019,R16,WTA
Konta,Johanna,Johanna Konta,Wimbledon,2019,R16,WTA
Kvitova,Petra,Petra Kvitova,Wimbledon,2019,R16,WTA
Martic,Petra,Petra Martic,Wimbledon,2019,R16,WTA
Mertens,Elise,Elise Mertens,Wimbledon,2019,R16,WTA
Muchova,Karolina,Karolina Muchova,Wimbledon,2019,R16,WTA
Pliskova,Karolina,Karolina Pliskova,Wimbledon,2019,R16,WTA
Riske Amritraj,Alison,Alison Riske Amritraj,Wimbledon,2019,R16,WTA
Strycova,Barbora,Barbora Strycova,Wimbledon,2019,R16,WTA
Suarez Navarro,Carla,Carla Suarez Navarro,Wimbledon,2019,R16,WTA
Svitolina,Elina,Elina Svitolina,Wimbledon,2019,R16,WTA
Williams,Serena,Serena Williams,Wimbledon,2019,R16,WTA
Yastremska,Dayana,Dayana Yastremska,Wimbledon,2019,R16,WTA
Zhang,Shuai,Shuai Zhang,Wimbledon,2019,R16,WTA
Halep,Simona,Simona Halep,Wimbledon,2019,QF,WTA
Konta,Johanna,Johanna Konta,Wimbledon,2019,QF,WTA
Muchova,Karolina,Karolina Muchova,Wimbledon,2019,QF,WTA
Riske Amritraj,Alison,Alison Riske Amritraj,Wimbledon,2019,QF,WTA
Strycova,Barbora,Barbora Strycova,Wimbledon,2019,QF,WTA
Svitolina,Elina,Elina Svitolina,Wimbledon,2019,QF,WTA
Williams,Serena,Serena Williams,Wimbledon,2019,QF,WTA
Zhang,Shuai,Shuai Zhang,Wimbledon,2019,QF,WTA
Halep,Simona,Simona Halep,Wimbledon,2019,SF,WTA
Strycova,Barbora,Barbora Strycova,Wimbledon,2019,SF,WTA
Svitolina,Elina,Elina Svitolina,Wimbledon,2019,SF,WTA
Williams,Serena,Serena Williams,Wimbledon,2019,SF,WTA
Halep,Simona,Simona Halep,Wimbledon,2019,F,WTA
Williams,Serena,Serena Williams,Wimbledon,2019,F,WTA
Halep,Simona,Simona Halep,Wimbledon,2019,W,WTA
Cilic,Marin,Marin Cilic,Australian Open,2020,R16,ATP
Djokovic,Novak,Novak Djokovic,Australian Open,2020,R16,ATP
Federer,Roger,Roger Federer,Australian Open,2020,R16,ATP
Fognini,Fabio,Fabio Fognini,Australian Open,2020,R16,ATP
Fucsovics,Marton,Marton Fucsovics,Australian Open,2020,R16,ATP
Kyrgios,Nick,Nick Kyrgios,Australian Open,2020,R16,ATP
Medvedev,Daniil,Daniil Medvedev,Australian Open,2020,R16,ATP
Monfils,Gael,Gael Monfils,Australian Open,2020,R16,ATP
Nadal,Rafael,Rafael Nadal,Australian Open,2020,R16,ATP
Raonic,Milos,Milos Raonic,Australian Open,2020,R16,ATP
Rublev,Andrey,Andrey Rublev,Australian Open,2020,R16,ATP
Sandgren,Tennys,Tennys Sandgren,Australian Open,2020,R16,ATP
Schwartzman,Diego,Diego Schwartzman,Australian Open,2020,R16,ATP
Thiem,Dominic,Dominic Thiem,Australian Open,2020,R16,ATP
Wawrinka,Stan,Stan Wawrinka,Australian Open,2020,R16,ATP
Zverev,Alexander,Alexander Zverev,Australian Open,2020,R16,ATP
Djokovic,Novak,Novak Djokovic,Australian Open,2020,QF,ATP
Federer,Roger,Roger Federer,Australian Open,2020,QF,ATP
Nadal,Rafael,Rafael Nadal,Australian Open,2020,QF,ATP
Raonic,Milos,Milos Raonic,Australian Open,2020,QF,ATP
Sandgren,Tennys,Tennys Sandgren,Australian Open,2020,QF,ATP
Thiem,Dominic,Dominic Thiem,Australian Open,2020,QF,ATP
Wawrinka,Stan,Stan Wawrinka,Australian Open,2020,QF,ATP
Zverev,Alexander,Alexander Zverev,Australian Open,2020,QF,ATP
Djokovic,Novak,Novak Djokovic,Australian Open,2020,SF,ATP
Federer,Roger,Roger Federer,Australian Open,2020,SF,ATP
Thiem,Dominic,Dominic Thiem,Australian Open,2020,SF,ATP
Zverev,Alexander,Alexander Zverev,Australian Open,2020,SF,ATP
Djokovic,Novak,Novak Djokovic,Australian Open,2020,F,ATP
Thiem,Dominic,Dominic Thiem,Australian Open,2020,F,ATP
Djokovic,Novak,Novak Djokovic,Australian Open,2020,W,ATP
Barty,Ashleigh,Ashleigh Barty,Australian Open,2020,R16,WTA
Bertens,Kiki,Kiki Bertens,Australian Open,2020,R16,WTA
Gauff,Coco,Coco Gauff,Australian Open,2020,R16,WTA
Halep,Simona,Simona Halep,Australian Open,2020,R16,WTA
Jabeur,Ons,Ons Jabeur,Australian Open,2020,R16,WTA
Kenin,Sofia,Sofia Kenin,Australian Open,2020,R16,WTA
Kerber,Angelique,Angelique Kerber,Australian Open,2020,R16,WTA
Kontaveit,Anett,Anett Kontaveit,Australian Open,2020,R16,WTA
Kvitova,Petra,Petra Kvitova,Australian Open,2020,R16,WTA
Mertens,Elise,Elise Mertens,Australian Open,2020,R16,WTA
Muguruza,Garbine,Garbine Muguruza,Australian Open,2020,R16,WTA
Pavlyuchenkova,Anastasia,Anastasia Pavlyuchenkova,Australian Open,2020,R16,WTA
Riske Amritraj,Alison,Alison Riske Amritraj,Australian Open,2020,R16,WTA
Sakkari,Maria,Maria Sakkari,Australian Open,2020,R16,WTA
Swiatek,Iga,Iga Swiatek,Australian Open,2020,R16,WTA
Wang,Qiang,Qiang Wang,Australian Open,2020,R16,WTA
Barty,Ashleigh,Ashleigh Barty,Australian Open,2020,QF,WTA
Halep,Simona,Simona Halep,Australian Open,2020,QF,WTA
Jabeur,Ons,Ons Jabeur,Australian Open,2020,QF,WTA
Kenin,Sofia,Sofia Kenin,Australian Open,2020,QF,WTA
Kontaveit,Anett,Anett Kontaveit,Australian Open,2020,QF,WTA
Kvitova,Petra,Petra Kvitova,Australian Open,2020,QF,WTA
Muguruza,Garbine,Garbine Muguruza,Australian Open,2020,QF,WTA
Pavlyuchenkova,Anastasia,Anastasia Pavlyuchenkova,Australian Open,2020,QF,WTA
Barty,Ashleigh,Ashleigh Barty,Australian Open,2020,SF,WTA
Halep,Simona,Simona Halep,Australian Open,2020,SF,WTA
Kenin,Sofia,Sofia Kenin,Australian Open,2020,SF,WTA
Muguruza,Garbine,Garbine Muguruza,Australian Open,2020,SF,WTA
Kenin,Sofia,Sofia Kenin,Australian Open,2020,F,WTA
Muguruza,Garbine,Garbine Muguruza,Australian Open,2020,F,WTA
Kenin,Sofia,Sofia Kenin,Australian Open,2020,W,WTA
Altmaier,Daniel,Daniel Altmaier,French Open,2020,R16,ATP
Carreno Busta,Pablo,Pablo Carreno Busta,French Open,2020,R16,ATP
Dimitrov,Grigor,Grigor Dimitrov,French Open,2020,R16,ATP
Djokovic,Novak,Novak Djokovic,French Open,2020,R16,ATP
Fucsovics,Marton,Marton Fucsovics,French Open,2020,R16,ATP
Gaston,Hugo,Hugo Gaston,French Open,2020,R16,ATP
Khachanov,Karen,Karen Khachanov,French Open,2020,R16,ATP
Korda,Sebastian,Sebastian Korda,French Open,2020,R16,ATP
Nadal,Rafael,Rafael Nadal,French Open,2020,R16,ATP
Rublev,Andrey,Andrey Rublev,French Open,2020,R16,ATP
Schwartzman,Diego,Diego Schwartzman,French Open,2020,R16,ATP
Sinner,Jannik,Jannik Sinner,French Open,2020,R16,ATP
Sonego,Lorenzo,Lorenzo Sonego,French Open,2020,R16,ATP
Thiem,Dominic,Dominic Thiem,French Open,2020,R16,ATP
Tsitsipas,Stefanos,Stefanos Tsitsipas,French Open,2020,R16,ATP
Zverev,Alexander,Alexander Zverev,French Open,2020,R16,ATP
Carreno Busta,Pablo,Pablo Carreno Busta,French Open,2020,QF,ATP
Djokovic,Novak,Novak Djokovic,French Open,2020,QF,ATP
Nadal,Rafael,Rafael Nadal,French Open,2020,QF,ATP
Rublev,Andrey,Andrey Rublev,French Open,2020,QF,ATP
Schwartzman,Diego,Diego Schwartzman,French Open,2020,QF,ATP
Sinner,Jannik,Jannik Sinner,French Open,2020,QF,ATP
Thiem,Dominic,Dominic Thiem,French Open,2020,QF,ATP
Tsitsipas,Stefanos,Stefanos Tsitsipas,French Open,2020,QF,ATP
Djokovic,Novak,Novak Djokovic,French Open,2020,SF,ATP
Nadal,Rafael,Rafael Nadal,French Open,2020,SF,ATP
Schwartzman,Diego,Diego Schwartzman,French Open,2020,SF,ATP
Tsitsipas,Stefanos,Stefanos Tsitsipas,French Open,2020,SF,ATP
Djokovic,Novak,Novak Djokovic,French Open,2020,F,ATP
Nadal,Rafael,Rafael Nadal,French Open,2020,F,ATP
Nadal,Rafael,Rafael Nadal,French Open,2020,W,ATP
Badosa,Paula,Paula Badosa,French Open,2020,R16,WTA
Bertens,Kiki,Kiki Bertens,French Open,2020,R16,WTA
Collins,Danielle,Danielle Collins,French Open,2020,R16,WTA
Ferro,Fiona,Fiona Ferro,French Open,2020,R16,WTA
Garcia,Caroline,Caroline Garcia,French Open,2020,R16,WTA
Halep,Simona,Simona Halep,French Open,2020,R16,WTA
Jabeur,Ons,Ons Jabeur,French Open,2020,R16,WTA
Kenin,Sofia,Sofia Kenin,French Open,2020,R16,WTA
Krejcikova,Barbora,Barbora Krejcikova,French Open,2020,R16,WTA
Kvitova,Petra,Petra Kvitova,French Open,2020,R16,WTA
Podoroska,Nadia,Nadia Podoroska,French Open,2020,R16,WTA
Siegemund,Laura,Laura Siegemund,French Open,2020,R16,WTA
Svitolina,Elina,Elina Svitolina,French Open,2020,R16,WTA
Swiatek,Iga,Iga Swiatek,French Open,2020,R16,WTA
Trevisan,Martina,Martina Trevisan,French Open,2020,R16,WTA
Zhang,Shuai,Shuai Zhang,French Open,2020,R16,WTA
Collins,Danielle,Danielle Collins,French Open,2020,QF,WTA
Kenin,Sofia,Sofia Kenin,French Open,2020,QF,WTA
Kvitova,Petra,Petra Kvitova,French Open,2020,QF,WTA
Podoroska,Nadia,Nadia Podoroska,French Open,2020,QF,WTA
Siegemund,Laura,Laura Siegemund,French Open,2020,QF,WTA
Svitolina,Elina,Elina Svitolina,French Open,2020,QF,WTA
Swiatek,Iga,Iga Swiatek,French Open,2020,QF,WTA
Trevisan,Martina,Martina Trevisan,French Open,2020,QF,WTA
Kenin,Sofia,Sofia Kenin,French Open,2020,SF,WTA
Kvitova,Petra,Petra Kvitova,French Open,2020,SF,WTA
Podoroska,Nadia,Nadia Podoroska,French Open,2020,SF,WTA
Swiatek,Iga,Iga Swiatek,French Open,2020,SF,WTA
Kenin,Sofia,Sofia Kenin,French Open,2020,F,WTA
Swiatek,Iga,Iga Swiatek,French Open,2020,F,WTA
Swiatek,Iga,Iga Swiatek,French Open,2020,W,WTA
Auger Aliassime,Felix,Felix Auger Aliassime,US Open,2020,R16,ATP
Berrettini,Matteo,Matteo Berrettini,US Open,2020,R16,ATP
Carreno Busta,Pablo,Pablo Carreno Busta,US Open,2020,R16,ATP
Coric,Borna,Borna Coric,US Open,2020,R16,ATP
Davidovich Fokina,Alejandro,Alejandro Davidovich Fokina,US Open,2020,R16,ATP
De Minaur,Alex,Alex De Minaur,US Open,2020,R16,ATP
Djokovic,Novak,Novak Djokovic,US Open,2020,R16,ATP
Goffin,David,David Goffin,US Open,2020,R16,ATP
Medvedev,Daniil,Daniil Medvedev,US Open,2020,R16,ATP
Pospisil,Vasek,Vasek Pospisil,US Open,2020,R16,ATP
Rublev,Andrey,Andrey Rublev,US Open,2020,R16,ATP
Shapovalov,Denis,Denis Shapovalov,US Open,2020,R16,ATP
Thiem,Dominic,Dominic Thiem,US Open,2020,R16,ATP
Thompson,Jordan,Jordan Thompson,US Open,2020,R16,ATP
Tiafoe,Frances,Frances Tiafoe,US Open,2020,R16,ATP
Zverev,Alexander,Alexander Zverev,US Open,2020,R16,ATP
Carreno Busta,Pablo,Pablo Carreno Busta,US Open,2020,QF,ATP
Coric,Borna,Borna Coric,US Open,2020,QF,ATP
De Minaur,Alex,Alex De Minaur,US Open,2020,QF,ATP
Medvedev,Daniil,Daniil Medvedev,US Open,2020,QF,ATP
Rublev,Andrey,Andrey Rublev,US Open,2020,QF,ATP
Shapovalov,Denis,Denis Shapovalov,US Open,2020,QF,ATP
Thiem,Dominic,Dominic Thiem,US Open,2020,QF,ATP
Zverev,Alexander,Alexander Zverev,US Open,2020,QF,ATP
Carreno Busta,Pablo,Pablo Carreno Busta,US Open,2020,SF,ATP
Medvedev,Daniil,Daniil Medvedev,US Open,2020,SF,ATP
Thiem,Dominic,Dominic Thiem,US Open,2020,SF,ATP
Zverev,Alexander,Alexander Zverev,US Open,2020,SF,ATP
Thiem,Dominic,Dominic Thiem,US Open,2020,F,ATP
Zverev,Alexander,Alexander Zverev,US Open,2020,F,ATP
Thiem,Dominic,Dominic Thiem,US Open,2020,W,ATP
Azarenka,Victoria,Victoria Azarenka,US Open,2020,R16,WTA
Brady,Jennifer,Jennifer Brady,US Open,2020,R16,WTA
Cornet,Alize,Alize Cornet,US Open,2020,R16,WTA
Kenin,Sofia,Sofia Kenin,US Open,2020,R16,WTA
Kerber,Angelique,Angelique Kerber,US Open,2020,R16,WTA
Kontaveit,Anett,Anett Kontaveit,US Open,2020,R16,WTA
Kvitova,Petra,Petra Kvitova,US Open,2020,R16,WTA
Martic,Petra,Petra Martic,US Open,2020,R16,WTA
Mertens,Elise,Elise Mertens,US Open,2020,R16,WTA
Muchova,Karolina,Karolina Muchova,US Open,2020,R16,WTA
Osaka,Naomi,Naomi Osaka,US Open,2020,R16,WTA
Pironkova,Tsvetana,Tsvetana Pironkova,US Open,2020,R16,WTA
Putintseva,Yulia,Yulia Putintseva,US Open,2020,R16,WTA
Rogers,Shelby,Shelby Rogers,US Open,2020,R16,WTA
Sakkari,Maria,Maria Sakkari,US Open,2020,R16,WTA
Williams,Serena,Serena Williams,US Open,2020,R16,WTA
Azarenka,Victoria,Victoria Azarenka,US Open,2020,QF,WTA
Brady,Jennifer,Jennifer Brady,US Open,2020,QF,WTA
Mertens,Elise,Elise Mertens,US Open,2020,QF,WTA
Osaka,Naomi,Naomi Osaka,US Open,2020,QF,WTA
Pironkova,Tsvetana,Tsvetana Pironkova,US Open,2020,QF,WTA
Putintseva,Yulia,Yulia Putintseva,US Open,2020,QF,WTA
Rogers,Shelby,Shelby Rogers,US Open,2020,QF,WTA
Williams,Serena,Serena Williams,US Open,2020,QF,WTA
Azarenka,Victoria,Victoria Azarenka,US Open,2020,SF,WTA
Brady,Jennifer,Jennifer Brady,US Open,2020,SF,WTA
Osaka,Naomi,Naomi Osaka,US Open,2020,SF,WTA
Williams,Serena,Serena Williams,US Open,2020,SF,WTA
Azarenka,Victoria,Victoria Azarenka,US Open,2020,F,WTA
Osaka,Naomi,Naomi Osaka,US Open,2020,F,WTA
Osaka,Naomi,Naomi Osaka,US Open,2020,W,WTA
Auger Aliassime,Felix,Felix Auger Aliassime,Australian Open,2021,R16,ATP
Berrettini,Matteo,Matteo Berrettini,Australian Open,2021,R16,ATP
Dimitrov,Grigor,Grigor Dimitrov,Australian Open,2021,R16,ATP
Djokovic,Novak,Novak Djokovic,Australian Open,2021,R16,ATP
Fognini,Fabio,Fabio Fognini,Australian Open,2021,R16,ATP
Karatsev,Aslan,Aslan Karatsev,Australian Open,2021,R16,ATP
Lajovic,Dusan,Dusan Lajovic,Australian Open,2021,R16,ATP
Mcdonald,Mackenzie,Mackenzie Mcdonald,Australian Open,2021,R16,ATP
Medvedev,Daniil,Daniil Medvedev,Australian Open,2021,R16,ATP
Nadal,Rafael,Rafael Nadal,Australian Open,2021,R16,ATP
Raonic,Milos,Milos Raonic,Australian Open,2021,R16,ATP
Rublev,Andrey,Andrey Rublev,Australian Open,2021,R16,ATP
Ruud,Casper,Casper Ruud,Australian Open,2021,R16,ATP
Thiem,Dominic,Dominic Thiem,Australian Open,2021,R16,ATP
Tsitsipas,Stefanos,Stefanos Tsitsipas,Australian Open,2021,R16,ATP
Zverev,Alexander,Alexander Zverev,Australian Open,2021,R16,ATP
Dimitrov,Grigor,Grigor Dimitrov,Australian Open,2021,QF,ATP
Djokovic,Novak,Novak Djokovic,Australian Open,2021,QF,ATP
Karatsev,Aslan,Aslan Karatsev,Australian Open,2021,QF,ATP
Medvedev,Daniil,Daniil Medvedev,Australian Open,2021,QF,ATP
Nadal,Rafael,Rafael Nadal,Australian Open,2021,QF,ATP
Rublev,Andrey,Andrey Rublev,Australian Open,2021,QF,ATP
Tsitsipas,Stefanos,Stefanos Tsitsipas,Australian Open,2021,QF,ATP
Zverev,Alexander,Alexander Zverev,Australian Open,2021,QF,ATP
Djokovic,Novak,Novak Djokovic,Australian Open,2021,SF,ATP
Karatsev,Aslan,Aslan Karatsev,Australian Open,2021,SF,ATP
Medvedev,Daniil,Daniil Medvedev,Australian Open,2021,SF,ATP
Tsitsipas,Stefanos,Stefanos Tsitsipas,Australian Open,2021,SF,ATP
Djokovic,Novak,Novak Djokovic,Australian Open,2021,F,ATP
Medvedev,Daniil,Daniil Medvedev,Australian Open,2021,F,ATP
Djokovic,Novak,Novak Djokovic,Australian Open,2021,W,ATP
Barty,Ashleigh,Ashleigh Barty,Australian Open,2021,R16,WTA
Brady,Jennifer,Jennifer Brady,Australian Open,2021,R16,WTA
Halep,Simona,Simona Halep,Australian Open,2021,R16,WTA
Mertens,Elise,Elise Mertens,Australian Open,2021,R16,WTA
Muchova,Karolina,Karolina Muchova,Australian Open,2021,R16,WTA
Muguruza,Garbine,Garbine Muguruza,Australian Open,2021,R16,WTA
Osaka,Naomi,Naomi Osaka,Australian Open,2021,R16,WTA
Pegula,Jessica,Jessica Pegula,Australian Open,2021,R16,WTA
Rogers,Shelby,Shelby Rogers,Australian Open,2021,R16,WTA
Sabalenka,Aryna,Aryna Sabalenka,Australian Open,2021,R16,WTA
Svitolina,Elina,Elina Svitolina,Australian Open,2021,R16,WTA
Swiatek,Iga,Iga Swiatek,Australian Open,2021,R16,WTA
Vekic,Donna,Donna Vekic,Australian Open,2021,R16,WTA
Vondrousova,Marketa,Marketa Vondrousova,Australian Open,2021,R16,WTA
Wei Hsieh,Su,Su Wei Hsieh,Australian Open,2021,R16,WTA
Williams,Serena,Serena Williams,Australian Open,2021,R16,WTA
Barty,Ashleigh,Ashleigh Barty,Australian Open,2021,QF,WTA
Brady,Jennifer,Jennifer Brady,Australian Open,2021,QF,WTA
Halep,Simona,Simona Halep,Australian Open,2021,QF,WTA
Muchova,Karolina,Karolina Muchova,Australian Open,2021,QF,WTA
Osaka,Naomi,Naomi Osaka,Australian Open,2021,QF,WTA
Pegula,Jessica,Jessica Pegula,Australian Open,2021,QF,WTA
Wei Hsieh,Su,Su Wei Hsieh,Australian Open,2021,QF,WTA
Williams,Serena,Serena Williams,Australian Open,2021,QF,WTA
Brady,Jennifer,Jennifer Brady,Australian Open,2021,SF,WTA
Muchova,Karolina,Karolina Muchova,Australian Open,2021,SF,WTA
Osaka,Naomi,Naomi Osaka,Australian Open,2021,SF,WTA
Williams,Serena,Serena Williams,Australian Open,2021,SF,WTA
Brady,Jennifer,Jennifer Brady,Australian Open,2021,F,WTA
Osaka,Naomi,Naomi Osaka,Australian Open,2021,F,WTA
Osaka,Naomi,Naomi Osaka,Australian Open,2021,W,WTA
Berrettini,Matteo,Matteo Berrettini,French Open,2021,R16,ATP
Carreno Busta,Pablo,Pablo Carreno Busta,French Open,2021,R16,ATP
Davidovich Fokina,Alejandro,Alejandro Davidovich Fokina,French Open,2021,R16,ATP
Delbonis,Federico,Federico Delbonis,French Open,2021,R16,ATP
Djokovic,Novak,Novak Djokovic,French Open,2021,R16,ATP
Federer,Roger,Roger Federer,French Open,2021,R16,ATP
Garin,Cristian,Cristian Garin,French Open,2021,R16,ATP
Lennard Struff,Jan,Jan Lennard Struff,French Open,2021,R16,ATP
Medvedev,Daniil,Daniil Medvedev,French Open,2021,R16,ATP
Musetti,Lorenzo,Lorenzo Musetti,French Open,2021,R16,ATP
Nadal,Rafael,Rafael Nadal,French Open,2021,R16,ATP
Nishikori,Kei,Kei Nishikori,French Open,2021,R16,ATP
Schwartzman,Diego,Diego Schwartzman,French Open,2021,R16,ATP
Sinner,Jannik,Jannik Sinner,French Open,2021,R16,ATP
Tsitsipas,Stefanos,Stefanos Tsitsipas,French Open,2021,R16,ATP
Zverev,Alexander,Alexander Zverev,French Open,2021,R16,ATP
Berrettini,Matteo,Matteo Berrettini,French Open,2021,QF,ATP
Davidovich Fokina,Alejandro,Alejandro Davidovich Fokina,French Open,2021,QF,ATP
Djokovic,Novak,Novak Djokovic,French Open,2021,QF,ATP
Medvedev,Daniil,Daniil Medvedev,French Open,2021,QF,ATP
Nadal,Rafael,Rafael Nadal,French Open,2021,QF,ATP
Schwartzman,Diego,Diego Schwartzman,French Open,2021,QF,ATP
Tsitsipas,Stefanos,Stefanos Tsitsipas,French Open,2021,QF,ATP
Zverev,Alexander,Alexander Zverev,French Open,2021,QF,ATP
Djokovic,Novak,Novak Djokovic,French Open,2021,SF,ATP
Nadal,Rafael,Rafael Nadal,French Open,2021,SF,ATP
Tsitsipas,Stefanos,Stefanos Tsitsipas,French Open,2021,SF,ATP
Zverev,Alexander,Alexander Zverev,French Open,2021,SF,ATP
Djokovic,Novak,Novak Djokovic,French Open,2021,F,ATP
Tsitsipas,Stefanos,Stefanos Tsitsipas,French Open,2021,F,ATP
Djokovic,Novak,Novak Djokovic,French Open,2021,W,ATP
Azarenka,Victoria,Victoria Azarenka,French Open,2021,R16,WTA
Badosa,Paula,Paula Badosa,French Open,2021,R16,WTA
Cirstea,Sorana,Sorana Cirstea,French Open,2021,R16,WTA
Gauff,Coco,Coco Gauff,French Open,2021,R16,WTA
Jabeur,Ons,Ons Jabeur,French Open,2021,R16,WTA
Kenin,Sofia,Sofia Kenin,French Open,2021,R16,WTA
Kostyuk,Marta,Marta Kostyuk,French Open,2021,R16,WTA
Krejcikova,Barbora,Barbora Krejcikova,French Open,2021,R16,WTA
Pavlyuchenkova,Anastasia,Anastasia Pavlyuchenkova,French Open,2021,R16,WTA
Rybakina,Elena,Elena Rybakina,French Open,2021,R16,WTA
Sakkari,Maria,Maria Sakkari,French Open,2021,R16,WTA
Stephens,Sloane,Sloane Stephens,French Open,2021,R16,WTA
Swiatek,Iga,Iga Swiatek,French Open,2021,R16,WTA
Vondrousova,Marketa,Marketa Vondrousova,French Open,2021,R16,WTA
Williams,Serena,Serena Williams,French Open,2021,R16,WTA
Zidansek,Tamara,Tamara Zidansek,French Open,2021,R16,WTA
Badosa,Paula,Paula Badosa,French Open,2021,QF,WTA
Gauff,Coco,Coco Gauff,French Open,2021,QF,WTA
Krejcikova,Barbora,Barbora Krejcikova,French Open,2021,QF,WTA
Pavlyuchenkova,Anastasia,Anastasia Pavlyuchenkova,French Open,2021,QF,WTA
Rybakina,Elena,Elena Rybakina,French Open,2021,QF,WTA
Sakkari,Maria,Maria Sakkari,French Open,2021,QF,WTA
Swiatek,Iga,Iga Swiatek,French Open,2021,QF,WTA
Zidansek,Tamara,Tamara Zidansek,French Open,2021,QF,WTA
Krejcikova,Barbora,Barbora Krejcikova,French Open,2021,SF,WTA
Pavlyuchenkova,Anastasia,Anastasia Pavlyuchenkova,French Open,2021,SF,WTA
Sakkari,Maria,Maria Sakkari,French Open,2021,SF,WTA
Zidansek,Tamara,Tamara Zidansek,French Open,2021,SF,WTA
Krejcikova,Barbora,Barbora Krejcikova,French Open,2021,F,WTA
Pavlyuchenkova,Anastasia,Anastasia Pavlyuchenkova,French Open,2021,F,WTA
Krejcikova,Barbora,Barbora Krejcikova,French Open,2021,W,WTA
Alcaraz,Carlos,Carlos Alcaraz,US Open,2021,R16,ATP
Auger Aliassime,Felix,Felix Auger Aliassime,US Open,2021,R16,ATP
Berrettini,Matteo,Matteo Berrettini,US Open,2021,R16,ATP
Brooksby,Jenson,Jenson Brooksby,US Open,2021,R16,ATP
Djokovic,Novak,Novak Djokovic,US Open,2021,R16,ATP
Evans,Daniel,Daniel Evans,US Open,2021,R16,ATP
Gojowczyk,Peter,Peter Gojowczyk,US Open,2021,R16,ATP
